ancestors,groups,rating_image_url,website,email,photo_count,awards,rating,location_id,longitude,subcategory,web_url,latitude,ranking_data,see_all_photos,hours,category,num_reviews,write_review,trip_types,name,phone,description,review_rating_count,address_obj,neighborhood_info,timezone
"[{'level': 'City', 'name': 'Chiba', 'location_id': '298158'}, {'level': 'State', 'name': 'Chiba Prefecture', 'location_id': '298157'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Concerts & Shows', 'localized_name': 'Concerts & Shows', 'categories': [{'name': 'Theaters', 'localized_name': 'Theaters'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,http://www.yoshimoto.co.jp/makuhari/,,5,[],3.5,7684847,140.03203,"[{'name': 'theater_concerts', 'localized_name': 'Concerts & Shows'}, {'name': 'activities', 'localized_name': 'Activities'}]",https://www.tripadvisor.com/Attraction_Review-g298158-d7684847-Reviews-Yoshimoto_Makuhari_Aeon_Mall_Theater-Chiba_Chiba_Prefecture_Kanto.html?m=66827,35.652664,"{'geo_location_id': '298158', 'ranking_string': '#55 of 176 things to do in Chiba', 'geo_location_name': 'Chiba', 'ranking_out_of': '176', 'ranking': '55'}",https://www.tripadvisor.com/Attraction_Review-g298158-d7684847-m66827-Reviews-Yoshimoto_Makuhari_Aeon_Mall_Theater-Chiba_Chiba_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",14,https://www.tripadvisor.com/UserReview-g298158-d7684847-Yoshimoto_Makuhari_Aeon_Mall_Theater-Chiba_Chiba_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '3'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '1'}, {'name': 'family', 'localized_name': 'Family', 'value': '3'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '5'}]",Yoshimoto Makuhari Aeon Mall Theater,+81 43-301-5910,,"{'1': '0', '2': '0', '3': '6', '4': '7', '5': '1'}","{'street1': '1-1 Toyosuna, Mihama-ku', 'street2': 'Aeon Mall Makuhari 3F', 'city': 'Chiba', 'state': 'Chiba Prefecture', 'country': 'Japan', 'postalcode': '261-0024', 'address_string': '1-1 Toyosuna, Mihama-ku Aeon Mall Makuhari 3F, Chiba 261-0024 Chiba Prefecture'}",[],Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Ota', 'location_id': '1066454'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Traveler Resources', 'localized_name': 'Traveler Resources', 'categories': [{'name': 'Airport Lounges', 'localized_name': 'Airport Lounges'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,http://www.tokyo-airport-bldg.co.jp/airport_lounge/,,28,[],3.5,20261395,139.78712,"[{'name': 'traveler_resources', 'localized_name': 'Traveler Resources'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066454-d20261395-Reviews-Power_Lounge_North-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.552746,"{'geo_location_id': '1066454', 'ranking_string': '#73 of 253 things to do in Ota', 'geo_location_name': 'Ota', 'ranking_out_of': '253', 'ranking': '73'}",https://www.tripadvisor.com/Attraction_Review-g1066454-d20261395-m66827-Reviews-Power_Lounge_North-Ota_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"{'periods': [{'open': {'day': 1, 'time': '0600'}, 'close': {'day': 1, 'time': '2130'}}, {'open': {'day': 2, 'time': '0600'}, 'close': {'day': 2, 'time': '2130'}}, {'open': {'day': 3, 'time': '0600'}, 'close': {'day': 3, 'time': '2130'}}, {'open': {'day': 4, 'time': '0600'}, 'close': {'day': 4, 'time': '2130'}}, {'open': {'day': 5, 'time': '0600'}, 'close': {'day': 5, 'time': '2130'}}, {'open': {'day': 6, 'time': '0600'}, 'close': {'day': 6, 'time': '2130'}}, {'open': {'day': 7, 'time': '0600'}, 'close': {'day': 7, 'time': '2130'}}], 'weekday_text': ['Monday: 06:00 - 21:30', 'Tuesday: 06:00 - 21:30', 'Wednesday: 06:00 - 21:30', 'Thursday: 06:00 - 21:30', 'Friday: 06:00 - 21:30', 'Saturday: 06:00 - 21:30', 'Sunday: 06:00 - 21:30']}","{'name': 'attraction', 'localized_name': 'Attraction'}",8,https://www.tripadvisor.com/UserReview-g1066454-d20261395-Power_Lounge_North-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '1'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Power Lounge North,+81 3-6428-8255,,"{'1': '0', '2': '1', '3': '2', '4': '4', '5': '1'}","{'street1': '3-4-2 Hanedakuko', 'street2': 'Tokyo International Airport Terminal 2 3F', 'city': 'Ota', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '144-0041', 'address_string': '3-4-2 Hanedakuko Tokyo International Airport Terminal 2 3F, Ota 144-0041 Tokyo Prefecture'}","[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Shinagawa', 'location_id': '1066854'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Bridges', 'localized_name': 'Bridges'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,,,4,[],3.5,14199634,139.73964,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066854-d14199634-Reviews-Hamakawa_Bashi-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.597294,"{'geo_location_id': '1066854', 'ranking_string': '#135 of 226 things to do in Shinagawa', 'geo_location_name': 'Shinagawa', 'ranking_out_of': '226', 'ranking': '135'}",https://www.tripadvisor.com/Attraction_Review-g1066854-d14199634-m66827-Reviews-Hamakawa_Bashi-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",2,https://www.tripadvisor.com/UserReview-g1066854-d14199634-Hamakawa_Bashi-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '2'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Hamakawa Bashi,,,"{'1': '0', '2': '0', '3': '1', '4': '1', '5': '0'}","{'street1': '2_27_7 Higashioi', 'city': 'Shinagawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '140-0011', 'address_string': '2_27_7 Higashioi, Shinagawa 140-0011 Tokyo Prefecture'}","[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Shinjuku', 'location_id': '1066457'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Nature & Parks', 'localized_name': 'Nature & Parks', 'categories': [{'name': 'Parks', 'localized_name': 'Parks'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg,,,7,[],3.0,12652436,139.73769,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066457-d12652436-Reviews-Shirogane_Park-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.7038,"{'geo_location_id': '1066457', 'ranking_string': '#205 of 469 things to do in Shinjuku', 'geo_location_name': 'Shinjuku', 'ranking_out_of': '469', 'ranking': '205'}",https://www.tripadvisor.com/Attraction_Review-g1066457-d12652436-m66827-Reviews-Shirogane_Park-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",10,https://www.tripadvisor.com/UserReview-g1066457-d12652436-Shirogane_Park-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '7'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Shirogane Park,,,"{'1': '0', '2': '0', '3': '8', '4': '2', '5': '0'}","{'street1': '3 Shiroganecho', 'city': 'Shinjuku', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '162-0816', 'address_string': '3 Shiroganecho, Shinjuku 162-0816 Tokyo Prefecture'}","[{'location_id': '7278769', 'name': 'Yotsuya / Iidabashi'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Shinagawa', 'location_id': '1066854'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Scenic Walking Areas', 'localized_name': 'Scenic Walking Areas'}, {'name': 'Points of Interest & Landmarks', 'localized_name': 'Points of Interest & Landmarks'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,http://www.city.shinagawa.tokyo.jp/PC/shisetsu/shisetsu-bunka/shisetsu-bunka-kouen/hpg000022825.html,,10,[],3.5,12088053,139.74467,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066854-d12088053-Reviews-Shinagawa_Hanakaido_Mizube_Hiroba-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.602932,"{'geo_location_id': '1066854', 'ranking_string': '#93 of 226 things to do in Shinagawa', 'geo_location_name': 'Shinagawa', 'ranking_out_of': '226', 'ranking': '93'}",https://www.tripadvisor.com/Attraction_Review-g1066854-d12088053-m66827-Reviews-Shinagawa_Hanakaido_Mizube_Hiroba-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",8,https://www.tripadvisor.com/UserReview-g1066854-d12088053-Shinagawa_Hanakaido_Mizube_Hiroba-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '7'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '1'}]",Shinagawa Hanakaido Mizube Hiroba,,,"{'1': '0', '2': '1', '3': '4', '4': '1', '5': '2'}","{'street1': '1-13 Higashioi', 'city': 'Shinagawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '140-0011', 'address_string': '1-13 Higashioi, Shinagawa 140-0011 Tokyo Prefecture'}","[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Ota', 'location_id': '1066454'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Shopping', 'localized_name': 'Shopping', 'categories': [{'name': 'Art Galleries', 'localized_name': 'Art Galleries'}]}, {'name': 'Museums', 'localized_name': 'Museums', 'categories': [{'name': 'Art Galleries', 'localized_name': 'Art Galleries'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg,http://www.artfactory-j.com/,,7,[],5.0,12514035,139.77623,"[{'name': 'shopping', 'localized_name': 'Shopping'}, {'name': 'museums', 'localized_name': 'Museums'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066454-d12514035-Reviews-Art_Factory_Jonanjima-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.580624,"{'geo_location_id': '1066454', 'ranking_string': '#74 of 253 things to do in Ota', 'geo_location_name': 'Ota', 'ranking_out_of': '253', 'ranking': '74'}",https://www.tripadvisor.com/Attraction_Review-g1066454-d12514035-m66827-Reviews-Art_Factory_Jonanjima-Ota_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",2,https://www.tripadvisor.com/UserReview-g1066454-d12514035-Art_Factory_Jonanjima-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '1'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Art Factory Jonanjima,+81 3-6684-1045,,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '2'}","{'street1': '2-4-10 Jonanjima', 'city': 'Ota', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '143-0002', 'address_string': '2-4-10 Jonanjima, Ota 143-0002 Tokyo Prefecture'}","[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]",Asia/Tokyo
"[{'level': 'City', 'name': 'Mita', 'location_id': '14129732'}, {'level': 'Municipality', 'name': 'Minato', 'location_id': '1066451'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Sacred & Religious Sites', 'localized_name': 'Sacred & Religious Sites'}, {'name': 'Historic Sites', 'localized_name': 'Historic Sites'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,http://phoresto.net/shrine/mitakasuga/,,28,[],3.5,12151904,139.74478,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g14129732-d12151904-Reviews-Mita_Kasuga_Shrine-Mita_Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.649597,"{'geo_location_id': '14129732', 'ranking_string': '#4 of 49 things to do in Mita', 'geo_location_name': 'Mita', 'ranking_out_of': '49', 'ranking': '4'}",https://www.tripadvisor.com/Attraction_Review-g14129732-d12151904-m66827-Reviews-Mita_Kasuga_Shrine-Mita_Minato_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",14,https://www.tripadvisor.com/UserReview-g14129732-d12151904-Mita_Kasuga_Shrine-Mita_Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '11'}, {'name': 'family', 'localized_name': 'Family', 'value': '1'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Mita Kasuga Shrine,+81 3-3451-5420,,"{'1': '0', '2': '2', '3': '5', '4': '6', '5': '1'}","{'street1': '2-13-9', 'city': 'Mita', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '108-0073', 'address_string': '2-13-9, Mita, Minato 108-0073 Tokyo Prefecture'}","[{'location_id': '7278767', 'name': 'Odaiba / Shiodome / Shinbashi'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Shinjuku', 'location_id': '1066457'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Spas & Wellness', 'localized_name': 'Spas & Wellness', 'categories': [{'name': 'Spas', 'localized_name': 'Spas'}]}]",,https://kagurazaka.massage-tokyo.jp/,reservation@massage-kagurazaka.tokyo,4,[],,23460016,139.73715,"[{'name': 'wellness_spas', 'localized_name': 'Spas & Wellness'}, {'name': 'activities', 'localized_name': 'Activities'}]",https://www.tripadvisor.com/Attraction_Review-g1066457-d23460016-Reviews-Traditional_Thai_Massage_Baan_Rak_Kagurazaka-Shinjuku_Tokyo_Tokyo_Prefecture_Ka.html?m=66827,35.702694,,https://www.tripadvisor.com/Attraction_Review-g1066457-d23460016-m66827-Reviews-Traditional_Thai_Massage_Baan_Rak_Kagurazaka-Shinjuku_Tokyo_Tokyo_Prefecture_Ka.html#photos,"{'periods': [{'open': {'day': 1, 'time': '1200'}, 'close': {'day': 1, 'time': '2300'}}, {'open': {'day': 2, 'time': '1200'}, 'close': {'day': 2, 'time': '2300'}}, {'open': {'day': 3, 'time': '1200'}, 'close': {'day': 3, 'time': '2300'}}, {'open': {'day': 4, 'time': '1200'}, 'close': {'day': 4, 'time': '2300'}}, {'open': {'day': 5, 'time': '1200'}, 'close': {'day': 5, 'time': '2300'}}, {'open': {'day': 6, 'time': '1200'}, 'close': {'day': 6, 'time': '2300'}}, {'open': {'day': 7, 'time': '1200'}, 'close': {'day': 7, 'time': '2300'}}], 'weekday_text': ['Monday: 12:00 - 23:00', 'Tuesday: 12:00 - 23:00', 'Wednesday: 12:00 - 23:00', 'Thursday: 12:00 - 23:00', 'Friday: 12:00 - 23:00', 'Saturday: 12:00 - 23:00', 'Sunday: 12:00 - 23:00']}","{'name': 'attraction', 'localized_name': 'Attraction'}",0,https://www.tripadvisor.com/UserReview-g1066457-d23460016-Traditional_Thai_Massage_Baan_Rak_Kagurazaka-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Traditional Thai Massage Baan Rak Kagurazaka,+81 3-5946-8828,"We provide a variety of high quality massages (Thai traditional massage,Oil massage,Shiatsu massage and etc.).Our therapists are all well-trained in Thailand and has much experiences.",,"{'street1': '6-66-2 Kagurazaka', 'street2': '5F Mikami Bldg.', 'city': 'Shinjuku', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '162-0825', 'address_string': '6-66-2 Kagurazaka 5F Mikami Bldg., Shinjuku 162-0825 Tokyo Prefecture'}","[{'location_id': '7278769', 'name': 'Yotsuya / Iidabashi'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Ota', 'location_id': '1066454'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Nature & Parks', 'localized_name': 'Nature & Parks', 'categories': [{'name': 'Parks', 'localized_name': 'Parks'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg,http://www.city.ota.tokyo.jp/shisetsu/park/keihinjima_tsubasa.html,,63,[],4.0,1850754,139.7705,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066454-d1850754-Reviews-Keihin_Jima_Tsubasa_park-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.57133,"{'geo_location_id': '1066454', 'ranking_string': '#16 of 253 things to do in Ota', 'geo_location_name': 'Ota', 'ranking_out_of': '253', 'ranking': '16'}",https://www.tripadvisor.com/Attraction_Review-g1066454-d1850754-m66827-Reviews-Keihin_Jima_Tsubasa_park-Ota_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",77,https://www.tripadvisor.com/UserReview-g1066454-d1850754-Keihin_Jima_Tsubasa_park-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '4'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '10'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '26'}, {'name': 'family', 'localized_name': 'Family', 'value': '15'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '7'}]",Keihin-Jima Tsubasa park,,,"{'1': '1', '2': '2', '3': '15', '4': '42', '5': '17'}","{'street1': 'Keihinjima', 'street2': '', 'city': 'Ota', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '143-0003', 'address_string': 'Keihinjima, Ota 143-0003 Tokyo Prefecture'}","[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Shinjuku', 'location_id': '1066457'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Shopping', 'localized_name': 'Shopping', 'categories': [{'name': 'Gift & Specialty Shops', 'localized_name': 'Gift & Specialty Shops'}]}]",,https://www.jokogumo.jp/shop/,,0,[],,15150574,139.7384,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",https://www.tripadvisor.com/Attraction_Review-g1066457-d15150574-Reviews-Jokogumo-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.703117,,https://www.tripadvisor.com/Attraction_Review-g1066457-d15150574-m66827-Reviews-Jokogumo-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",0,https://www.tripadvisor.com/UserReview-g1066457-d15150574-Jokogumo-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Jokogumo,+81 3-5228-3997,,,"{'street1': '1-6 Shiroganecho', 'city': 'Shinjuku', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '162-0816', 'address_string': '1-6 Shiroganecho, Shinjuku 162-0816 Tokyo Prefecture'}","[{'location_id': '7278769', 'name': 'Yotsuya / Iidabashi'}]",Asia/Tokyo
"[{'level': 'City', 'name': 'Edogawa', 'location_id': '1066445'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Nature & Parks', 'localized_name': 'Nature & Parks', 'categories': [{'name': 'Parks', 'localized_name': 'Parks'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/2.5-66827-5.svg,http://www.city.edogawa.tokyo.jp/edogawa100/edogawarashisa/midori_kouen/107.html,,25,[],2.5,12690418,139.90623,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066445-d12690418-Reviews-Take_to_Shitashimu_Hiroba-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.70266,"{'geo_location_id': '1066445', 'ranking_string': '#203 of 219 things to do in Edogawa', 'geo_location_name': 'Edogawa', 'ranking_out_of': '219', 'ranking': '203'}",https://www.tripadvisor.com/Attraction_Review-g1066445-d12690418-m66827-Reviews-Take_to_Shitashimu_Hiroba-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",3,https://www.tripadvisor.com/UserReview-g1066445-d12690418-Take_to_Shitashimu_Hiroba-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '2'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Take to Shitashimu Hiroba,,,"{'1': '1', '2': '0', '3': '2', '4': '0', '5': '0'}","{'street1': '5-5 Shinozakimachi', 'city': 'Edogawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '133-0061', 'address_string': '5-5 Shinozakimachi, Edogawa 133-0061 Tokyo Prefecture'}",[],Asia/Tokyo
